Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,272927,6,6,352,3782,208,0,58.6666666667,87.8604954838,1460,0,630.3333333333,677.217148828,15146.9074148032,43.9678009138,24811.5454545455,39034.2128455632,85700,1,272927,54585.4,45127.5048590103,90977,324,187468,37493.6,48879.398403622,96105,48,0,0,0,0,132,132,21.9839004569,21.9839004569,0,1460,318.0,533.9843942788,285139.333333333,0,0,0,1,0,0,0,0,1,344.5,58.6666666667,630.3333333333,132,0,0,0,0,0,0,6,352,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32172,2,2,58,232,29,29,29.0,0.0,116,116,116.0,0.0,9014.0494840234,124.331717021,10724.0,18531.2271315205,32122,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,62.1658585105,62.1658585105,29,116,63.8,47.6518625029,2270.7,0,0,0,0,0,0,0,0,1,79.75,29.0,116.0,64,0,0,0,0,0,0,2,58,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,145753,2,2,90,392,45,45,45.0,0.0,196,196,196.0,0.0,3306.9645221711,27.4436889807,48584.3333333333,84105.5033415372,145701,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,80,13.7218444903,13.7218444903,45,196,105.4,82.7061061833,6840.3,0,0,0,0,0,0,0,0,1,131.75,45.0,196.0,64,0,0,0,0,0,0,2,90,2,392,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52424,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.285714286,47619.0476190476,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.5238095238,23809.5238095238,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49049,2,2,90,202,45,45,45.0,0.0,101,101,101.0,0.0,5953.2304430264,81.5511019593,16349.6666666667,28272.5629601091,48996,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,40,40.7755509796,40.7755509796,45,101,67.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,84.25,45.0,101.0,64,0,0,0,0,0,0,2,90,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,318191,21,20,1234,20423,901,0,58.7619047619,195.6593735965,1460,0,1021.15,624.7333978755,68062.8930422294,128.8534245155,7954.775,32711.4315582352,204243,1,318191,15909.55,57627.8464034761,259629,1,297702,15668.5263157895,46850.5200449833,204243,2,0,0,0,0,444,412,65.9980954835,62.8553290319,0,1460,515.6428571429,661.509317134,437594.576655052,0,0,0,1,0,0,0,0,0,528.2195121951,58.7619047619,1021.15,444,0,0,0,0,0,0,21,1234,20,20423,65535,32,20,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,19973,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,582135.8834,450.6083212,2496.625,6659.790043,18974,4,19044,9522.0,13460.48469,19040,4,19907,3981.4,8484.436239,19155,16,0,0,0,0,72,132,150.2027737,300.4055475,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,86917,2,2,76,258,38,38,38.0,0.0,129,129,129.0,0.0,3842.7465282971,46.0209165066,28972.3333333333,50137.3911001892,86866,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,64,23.0104582533,23.0104582533,38,129,74.4,49.842752733,2484.3,0,0,0,0,0,0,0,0,1,93.0,38.0,129.0,80,0,0,0,0,0,0,2,76,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,35229314,7,7,460,1786,430,0,65.7142857143,160.6504635181,1774,0,255.1428571429,669.7590184963,63.7537250938,0.3973963274,2709947.23076923,4365687.8432534,10000258,21,30233115,5038852.5,5453877.55256921,10037127,493,35183755,5863959.16666667,4900433.61796502,10037008,43357,0,0,0,0,152,188,0.1986981637,0.1986981637,0,1774,149.7333333333,462.5956992368,213994.780952381,0,0,0,1,0,0,0,0,1,160.4285714286,65.7142857143,255.1428571429,152,0,0,0,0,0,0,7,460,7,1786,8192,946,6,20,84890.6666666667,83279.0448092035,181053,36750,9992814.33333333,8158.5004953933,10000258,9984092,BENIGN
443,164542,7,8,1509,7821,1129,0,215.5714285714,412.5174166597,1874,0,977.625,799.058184454,56702.8479050941,91.1621348956,11753.0,19023.4042209549,49284,0,126771,21128.5,22931.2631989605,49977,201,131911,18844.4285714286,23673.5944451277,51287,4,0,0,0,0,152,168,42.542329618,48.6198052777,0,1874,583.125,731.2650112419,534748.516666667,0,0,0,1,0,0,0,0,1,622.0,215.5714285714,977.625,152,0,0,0,0,0,0,7,1509,8,7821,8192,32741,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
16001,69,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,86956.52174,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14492.75362,14492.75362,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5923668,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.67525729,1974556.0,3419308.197,5922833,107,5923668,2961834.0,4187484.944,5922833,835,0,0.0,0.0,0,0,0,0,0,0,104,40,0.506442967,0.168814322,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
1971,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
50645,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5778329,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.69224165,1926109.667,3335362.915,5777455,93,5778329,2889164.5,4084659.597,5777455,874,0,0.0,0.0,0,0,0,0,0,0,104,40,0.519181237,0.173060412,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
443,142,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,84507.0422535211,14084.5070422535,142.0,0.0,142,142,142,142.0,0.0,142,142,0,0.0,0.0,0,0,0,0,0,0,40,0,14084.5070422535,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,152964,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,78.4498313329,13.0749718888,152964.0,0.0,152964,152964,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.5374859444,6.5374859444,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,3377,512,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
41402,3,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,215,2,2,68,458,34,34,34.0,0.0,229,229,229.0,0.0,2446511.62790698,18604.6511627907,71.6666666667,118.9341554531,209,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9302.3255813954,9302.3255813954,34,229,112.0,106.8058987135,11407.5,0,0,0,0,0,0,0,0,1,140.0,34.0,229.0,40,0,0,0,0,0,0,2,68,2,458,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5078793,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.787588705,1692931.0,2931489.08,5077923,125,5078793,2539396.5,3590018.605,5077923,870,0,0.0,0.0,0,0,0,0,0,0,104,40,0.590691528,0.196897176,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
4343,9,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,666666.6667,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,111111.1111,111111.1111,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
35898,75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.6666666667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.3333333333,13333.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,319,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65442244,16,16,1053,6928,636,0,65.8125,163.7258760856,2259,0,433.0,706.9984441284,121.9548645062,0.4889807874,2111040.12903226,3971979.75101664,10001990,3,61562324,4104154.93333333,4972641.47363061,10024738,24,65419600,4361306.66666667,4992186.53278615,11023556,3,0,0,0,0,344,404,0.2444903937,0.2444903937,0,2259,241.8484848485,531.4698439947,282460.195075758,0,0,0,1,0,0,0,0,1,249.40625,65.8125,433.0,344,0,0,0,0,0,0,16,1053,16,6928,8192,34,14,20,131883.5,267728.022266441,678381,22492,9961819.66666667,96650.2299959327,10001990,9764536,BENIGN
80,5823265,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.686899875,1941088.333,3361285.939,5822367,132,5823265,2911632.5,4116400.206,5822367,898,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515174906,0.171724969,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
6839,70,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,85714.28571,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14285.71429,14285.71429,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,9049767,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.65200198,0.44200033,3016589.0,5220547.707,9044758,1007,9049767,3016589.0,5220547.707,9044758,1007,0,0.0,0.0,0,0,0,0,0,0,80,0,0.44200033,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5009.0,0.0,5009,5009,9044758.0,0.0,9044758,9044758,DDoS
443,15000,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,800.0,200.0,7500.0,10605.1875042358,14999,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,32,133.3333333333,66.6666666667,0,6,4.5,3.0,9.0,0,0,0,0,1,1,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,32850,32,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,102564.102564103,17094.0170940171,117.0,0.0,117,117,117,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0,0,0,40,0,17094.0170940171,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4674578,5,1,135,46,46,6,27.0,20.1246117975,46,46,46.0,0.0,38.7200726996,1.2835383215,934915.6,2037496.108889,4579446,3,4674578,1168644.5,2274288.69862096,4579446,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.0696152679,0.2139230536,6,46,32.4285714286,18.8667003197,355.9523809524,0,1,0,0,1,0,0,0,0,37.8333333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,381,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,118200685,2,2,90,262,49,41,45.0,5.6568542495,147,115,131.0,22.627416998,2.9779861259,0.0338407514,39400228.3333333,68190064.666986,118139325,491,118139816,118139816.0,0.0,118139816,118139816,118200194,118200194.0,0.0,118200194,118200194,0,0,0,0,40,64,0.0169203757,0.0169203757,41,147,78.6,49.2625618497,2426.8,0,0,0,0,0,0,0,0,1,98.25,45.0,131.0,40,0,0,0,0,0,0,2,90,2,262,-1,-1,1,20,491.0,0.0,491,491,118139325.0,0.0,118139325,118139325,BENIGN
53,143,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1342657.34265734,27972.027972028,47.6666666667,76.5005446604,136,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13986.013986014,13986.013986014,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57344,236,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,50847.4576271186,8474.5762711864,236.0,0.0,236,236,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4237.2881355932,4237.2881355932,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,16227,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5086516,5,4,600,4149,600,0,120.0,268.3281573,4149,0,1037.25,2074.5,933.6449546,1.769383995,635814.5,1765197.44,5003905,4,82611,20652.75,40435.10527,81303,4,5086374,1695458.0,2866512.802,5005103,847,0,0,0,0,168,136,0.982991108,0.786392887,0,4149,474.9,1304.645584,1702100.1,0,0,0,1,0,0,0,0,0,527.6666667,120.0,1037.25,168,0,0,0,0,0,0,5,600,4,4149,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Sql Injection
80,1876699,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6198.649863,3.729953498,312783.1667,765816.7477,1876000,5,644,322.0,364.8670991,580,64,1876670,625556.6667,1082915.743,1876000,5,0,0,0,0,72,92,1.598551499,2.131401999,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
63923,238,2,1,37,6,31,6,18.5,17.6776695297,6,6,6.0,0.0,180672.268907563,12605.0420168067,119.0,65.0538238692,165,73,238,238.0,0.0,238,238,0,0.0,0.0,0,0,1,0,0,0,40,20,8403.3613445378,4201.6806722689,6,31,18.5,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,24.6666666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,119,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5036738,6,4,611,155,517,0,101.8333333333,204.305082332,141,2,38.75,68.1927415492,152.0825581954,1.9854119869,559637.555555556,1625175.54891726,4892976,4,5036738,1007347.6,2211647.8823603,4963531,4,111504,37168.0,37431.8308528984,76448,1909,0,0,0,0,132,84,1.1912471921,0.7941647948,0,517,69.6363636364,154.1228553637,23753.8545454545,0,0,0,1,0,0,0,0,0,76.6,101.8333333333,38.75,132,0,0,0,0,0,0,6,611,4,155,8192,30016,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5823304,11,8,633,4581,326,0,57.5454545455,111.1101828244,1460,2,572.625,735.9683489895,895.3679904054,3.2627525542,323516.888888889,1341799.05066632,5699792,1,5823304,582330.4,1798221.33617412,5699792,1,57219,8174.1428571429,13036.4296419504,28435,2,0,0,0,0,240,164,1.8889620051,1.3737905491,0,1460,260.7,523.9190475837,274491.168421053,0,0,0,1,0,0,0,0,0,274.4210526316,57.5454545455,572.625,240,0,0,0,0,0,0,11,633,8,4581,29200,34906,10,20,123508.0,0.0,123508,123508,5699792.0,0.0,5699792,5699792,BENIGN
53,216,2,2,62,152,31,31,31.0,0.0,76,76,76.0,0.0,990740.740740741,18518.5185185185,72.0,122.9756073374,214,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,9259.2592592593,9259.2592592593,31,76,49.0,24.6475150877,607.5,0,0,0,0,0,0,0,0,1,61.25,31.0,76.0,40,0,0,0,0,0,0,2,62,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38670,83,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36144.578313253,41.5,7.7781745931,47,36,0,0.0,0.0,0,0,47,47.0,0.0,47,47,0,0,0,0,32,64,12048.1927710843,24096.3855421687,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45201,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,6746,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2046,5,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,1600000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,200000.0,200000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
5221,54,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18518.51852,18518.51852,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
443,11136062,11,10,734,7207,373,0,66.7272727273,119.8032477933,2724,0,720.7,889.2310098556,713.088702272,1.885765363,556803.1,2178177.76700736,9798254,31,11136062,1113606.2,3058571.01523763,9798254,464,10990094,1221121.55555556,3297625.45985293,9999265,179,0,0,0,0,232,212,0.9877818568,0.8979835062,0,2724,360.9545454545,677.4193662979,458896.997835498,0,0,0,1,0,0,0,0,0,378.1428571429,66.7272727273,720.7,232,0,0,0,0,0,0,11,734,10,7207,8192,120,10,20,1334943.0,0.0,1334943,1334943,9798254.0,0.0,9798254,9798254,BENIGN
80,5334912,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.749778066,1778304.0,3079337.804,5334017,118,5334912,2667456.0,3771086.731,5334017,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562333549,0.187444516,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
53,196,2,2,62,126,31,31,31.0,0.0,63,63,63.0,0.0,959183.673469388,20408.1632653061,65.3333333333,72.5695069112,145,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10204.0816326531,10204.0816326531,31,63,43.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,54.75,31.0,63.0,64,0,0,0,0,0,0,2,62,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,314,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,917197.452229299,12738.8535031847,104.6666666667,178.6906078487,311,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,6369.4267515924,6369.4267515924,44,100,66.4,30.6724632203,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,40,0,0,0,0,0,0,2,88,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8069440,7,4,50,11607,20,0,7.142857143,6.094494002,11595,0,2901.75,5795.50069,1444.585994,1.363167704,806944.0,2476893.43,7854859,1,7912789,1318798.167,3202083.776,7854859,1,157367,52455.66667,90187.24907,156594,5,0,0,0,0,152,92,0.867470357,0.495697347,0,11595,971.9166667,3345.407285,11200000.0,0,0,0,0,1,0,0,0,0,1060.272727,7.142857143,2901.75,152,0,0,0,0,0,0,7,50,4,11607,256,229,5,20,57134.0,0.0,57134,57134,7854859.0,0.0,7854859,7854859,DDoS
53,100696,4,2,188,206,47,47,47.0,0.0,103,103,103.0,0.0,3912.7671407007,59.5852864066,20139.2,36567.4620147475,84312,3,84318,28106.0,48675.8238451082,84312,3,3,3.0,0.0,3,3,0,0,0,0,80,64,39.7235242711,19.8617621355,47,103,63.0,27.3252020426,746.6666666667,0,0,0,0,0,0,0,0,0,73.5,47.0,103.0,80,0,0,0,0,0,0,4,188,2,206,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5891669,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.678924766,1963889.667,3400795.464,5890790,99,5891669,2945834.5,4164796.009,5890790,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.509193575,0.169731192,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,31080,1,1,101,133,101,101,101.0,0.0,133,133,133.0,0.0,7528.9575289575,64.3500643501,31080.0,0.0,31080,31080,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.175032175,32.175032175,101,133,111.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,167.5,101.0,133.0,20,0,0,0,0,0,0,1,101,1,133,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46316,1,1,50,103,50,50,50.0,0.0,103,103,103.0,0.0,3303.3940754815,43.1816219017,46316.0,0.0,46316,46316,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.5908109509,21.5908109509,50,103,67.6666666667,30.5995642671,936.3333333333,0,0,0,0,0,0,0,0,1,101.5,50.0,103.0,32,0,0,0,0,0,0,1,50,1,103,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5253203,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.761440211,1751067.667,3032333.688,5252505,128,5253203,2626601.5,3713588.343,5252505,698,0,0.0,0.0,0,0,0,0,0,0,104,40,0.571080158,0.190360053,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
443,370039,15,10,1908,4740,1368,0,127.2,350.6531049342,1418,0,474.0,593.5449060986,17965.673888428,67.5604463313,15418.2916666667,31039.7629956202,130336,1,370039,26431.3571428571,42606.6922146982,130336,1,323919,35991.0,56105.5819616017,167739,48,0,0,0,0,492,328,40.5362677988,27.0241785325,0,1418,255.6923076923,476.7255620779,227267.261538462,0,0,0,1,0,0,0,0,0,265.92,127.2,474.0,492,0,0,0,0,0,0,15,1908,10,4740,65535,362,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
